"Checked"	"Protein FDR Confidence Combined"	"Master"	"Accession"	"Description"	"Exp q-value Combined"	"Sum PEP Score"	"Coverage in Percent"	"Number of Peptides"	"Number of PSMs"	"Number of Unique Peptides"	"Number of AAs"	"MW in kDa"	"calc pI"	"Score Sequest HT Sequest HT"	"Number of Peptides by Search Engine Sequest HT"	"Number of Protein Groups"
"False"	"High"	"IsMasterProtein"	"P20053"	"U4/U6 small nuclear ribonucleoprotein PRP4 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PRP4 PE=1 SV=1"	"0.000"	"67.814"	"20"	"9"	"24"	"9"	"465"	"52.4"	"5.55"	"78.29"	"9"	"1"
"False"	"High"	"None"	"P40105"	"Y' element ATP-dependent helicase protein 1 copy 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YRF1-2 PE=2 SV=2"	"0.000"	"67.756"	"9"	"11"	"26"	"2"	"1681"	"190.4"	"7.36"	"84.59"	"11"	"1"
"False"	"High"	"IsMasterProtein"	"P41815"	"Valine amino-acid permease OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=BAP3 PE=1 SV=2"	"0.000"	"67.741"	"11"	"5"	"29"	"5"	"604"	"67.3"	"8.16"	"100.06"	"5"	"1"
"False"	"High"	"IsMasterProtein"	"P54113"	"Bifunctional purine biosynthesis protein ADE16 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ADE16 PE=1 SV=1"	"0.000"	"67.711"	"19"	"8"	"21"	"7"	"591"	"65.2"	"6.55"	"66.73"	"8"	"1"
"False"	"High"	"IsMasterProtein"	"Q01163"	"37S ribosomal protein S23, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RSM23 PE=1 SV=3"	"0.000"	"67.622"	"21"	"8"	"23"	"8"	"450"	"50.8"	"9.73"	"66.75"	"8"	"1"
"False"	"High"	"IsMasterProtein"	"Q04697"	"Glucose-signaling factor 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GSF2 PE=1 SV=1"	"0.000"	"67.491"	"31"	"9"	"55"	"9"	"403"	"45.8"	"7.12"	"205.89"	"9"	"1"
"False"	"High"	"IsMasterProtein"	"P37302"	"Aminopeptidase Y OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=APE3 PE=1 SV=1"	"0.000"	"67.411"	"22"	"9"	"34"	"9"	"537"	"60.1"	"5.31"	"127.02"	"9"	"1"
"False"	"High"	"IsMasterProtein"	"P12868"	"E3 ubiquitin-protein ligase PEP5 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PEP5 PE=1 SV=2"	"0.000"	"67.384"	"9"	"8"	"30"	"8"	"1029"	"117.4"	"5.83"	"74.87"	"8"	"1"
"False"	"High"	"IsMasterProtein"	"Q12206"	"Transcriptional modulator WTM2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=WTM2 PE=1 SV=1"	"0.000"	"67.132"	"30"	"8"	"28"	"8"	"467"	"51.9"	"5.03"	"106.14"	"8"	"1"
"False"	"High"	"IsMasterProtein"	"P15019"	"Transaldolase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TAL1 PE=1 SV=4"	"0.000"	"67.129"	"20"	"9"	"20"	"9"	"335"	"37.0"	"6.43"	"64.30"	"9"	"1"
"False"	"High"	"IsMasterProtein"	"P38281"	"Actin patches distal protein 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=APD1 PE=1 SV=1"	"0.000"	"67.122"	"45"	"12"	"42"	"12"	"316"	"35.7"	"7.18"	"114.16"	"12"	"1"
"False"	"High"	"IsMasterProtein"	"P29547"	"Elongation factor 1-gamma 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CAM1 PE=1 SV=2"	"0.000"	"67.042"	"15"	"8"	"54"	"7"	"415"	"47.1"	"8.38"	"150.71"	"8"	"1"
"False"	"High"	"IsMasterProtein"	"P38886"	"26S proteasome regulatory subunit RPN10 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPN10 PE=1 SV=3"	"0.000"	"67.031"	"38"	"7"	"27"	"7"	"268"	"29.7"	"4.82"	"82.74"	"7"	"1"
"False"	"High"	"IsMasterProtein"	"Q08421"	"Enhancer of translation termination 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ETT1 PE=1 SV=1"	"0.000"	"67.023"	"18"	"10"	"42"	"10"	"412"	"47.3"	"4.79"	"143.46"	"10"	"1"
"False"	"High"	"IsMasterProtein"	"P25342"	"Cell division control protein 10 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CDC10 PE=1 SV=1"	"0.000"	"67.021"	"28"	"10"	"33"	"10"	"322"	"37.0"	"5.72"	"100.05"	"10"	"1"
"False"	"High"	"IsMasterProtein"	"P43585"	"Vacuolar transporter chaperone 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=VTC2 PE=1 SV=1"	"0.000"	"67.017"	"13"	"8"	"23"	"8"	"828"	"95.4"	"6.76"	"73.46"	"8"	"1"
"False"	"High"	"IsMasterProtein"	"Q12434"	"Rho GDP-dissociation inhibitor OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RDI1 PE=1 SV=1"	"0.000"	"66.975"	"24"	"6"	"26"	"6"	"202"	"23.1"	"6.04"	"121.54"	"6"	"1"
"False"	"High"	"IsMasterProtein"	"P08678"	"Adenylate cyclase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CYR1 PE=1 SV=2"	"0.000"	"66.958"	"6"	"9"	"27"	"9"	"2026"	"227.7"	"7.30"	"66.12"	"9"	"1"
"False"	"High"	"IsMasterProtein"	"P41895"	"Transcription initiation factor IIF subunit alpha OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TFG1 PE=1 SV=2"	"0.000"	"66.952"	"17"	"11"	"33"	"11"	"735"	"82.1"	"5.72"	"92.46"	"11"	"1"
"False"	"High"	"IsMasterProtein"	"P25573"	"Mitochondrial inner membrane i-AAA protease supercomplex subunit MGR1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MGR1 PE=1 SV=1"	"0.000"	"66.916"	"27"	"10"	"26"	"10"	"417"	"47.1"	"9.32"	"69.86"	"10"	"1"
"False"	"High"	"IsMasterProtein"	"P38523"	"GrpE protein homolog, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MGE1 PE=1 SV=1"	"0.000"	"66.859"	"29"	"6"	"35"	"6"	"228"	"26.1"	"8.24"	"146.46"	"6"	"1"
"False"	"High"	"IsMasterProtein"	"P51601"	"GTP cyclohydrolase 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=FOL2 PE=1 SV=1"	"0.000"	"66.808"	"37"	"8"	"39"	"8"	"243"	"27.8"	"7.23"	"138.72"	"8"	"1"
"False"	"High"	"IsMasterProtein"	"P40160"	"Serine/threonine-protein kinase RIO2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RIO2 PE=1 SV=1"	"0.000"	"66.758"	"18"	"5"	"25"	"5"	"425"	"49.1"	"5.29"	"93.57"	"5"	"1"
"False"	"High"	"IsMasterProtein"	"O14467"	"Multiprotein-bridging factor 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MBF1 PE=1 SV=2"	"0.000"	"66.728"	"44"	"7"	"46"	"7"	"151"	"16.4"	"10.61"	"167.49"	"7"	"1"
"False"	"High"	"IsMasterProtein"	"P32855"	"Exocyst complex component SEC8 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SEC8 PE=1 SV=1"	"0.000"	"66.722"	"12"	"9"	"29"	"9"	"1065"	"122.1"	"6.74"	"97.19"	"9"	"1"
"False"	"High"	"IsMasterProtein"	"P38131"	"Probable mannosyltransferase KTR4 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=KTR4 PE=1 SV=1"	"0.000"	"66.712"	"24"	"6"	"27"	"6"	"464"	"54.5"	"4.84"	"95.27"	"6"	"1"
"False"	"High"	"IsMasterProtein"	"Q3E7X9"	"40S ribosomal protein S28-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPS28A PE=1 SV=1"	"0.000"	"66.711"	"52"	"4"	"64"	"4"	"67"	"7.6"	"10.78"	"224.27"	"4"	"1"
"False"	"High"	"IsMasterProteinCandidate"	"P0C0X0"	"40S ribosomal protein S28-B OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPS28B PE=1 SV=1"	"0.000"	"66.711"	"52"	"4"	"64"	"4"	"67"	"7.6"	"10.78"	"224.27"	"4"	"1"
"False"	"High"	"IsMasterProtein"	"P47069"	"Spindle pole body assembly component MPS3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MPS3 PE=1 SV=2"	"0.000"	"66.620"	"17"	"9"	"31"	"9"	"682"	"79.1"	"5.27"	"89.08"	"9"	"1"
"False"	"High"	"IsMasterProtein"	"P40348"	"Replication factor C subunit 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RFC2 PE=1 SV=1"	"0.000"	"66.533"	"29"	"8"	"23"	"8"	"353"	"39.7"	"8.43"	"69.92"	"8"	"1"
"False"	"High"	"IsMasterProtein"	"P00958"	"Methionine--tRNA ligase, cytoplasmic OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MES1 PE=1 SV=4"	"0.000"	"66.517"	"15"	"9"	"26"	"9"	"751"	"85.6"	"6.61"	"89.83"	"9"	"1"
"False"	"High"	"IsMasterProtein"	"P38174"	"Methionine aminopeptidase 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MAP2 PE=1 SV=4"	"0.000"	"66.506"	"31"	"9"	"33"	"9"	"421"	"47.5"	"6.24"	"99.61"	"9"	"1"
"False"	"High"	"IsMasterProtein"	"Q03799"	"37S ribosomal protein S8, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MRPS8 PE=1 SV=1"	"0.000"	"66.499"	"47"	"8"	"29"	"8"	"155"	"17.5"	"9.60"	"93.81"	"8"	"1"
"False"	"High"	"IsMasterProtein"	"P06103"	"Eukaryotic translation initiation factor 3 subunit B OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PRT1 PE=1 SV=1"	"0.000"	"66.452"	"13"	"7"	"29"	"7"	"763"	"88.1"	"6.01"	"85.92"	"7"	"1"
"False"	"High"	"IsMasterProtein"	"P40362"	"U3 small nucleolar RNA-associated protein 18 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=UTP18 PE=1 SV=1"	"0.000"	"66.424"	"10"	"3"	"24"	"3"	"594"	"66.4"	"5.01"	"103.27"	"3"	"1"
"False"	"High"	"IsMasterProtein"	"P0CX55"	"40S ribosomal protein S18-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPS18A PE=1 SV=1"	"0.000"	"66.164"	"50"	"8"	"78"	"8"	"146"	"17.0"	"10.27"	"259.81"	"8"	"1"
"False"	"High"	"IsMasterProtein"	"Q12136"	"Something about silencing protein 10 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SAS10 PE=1 SV=1"	"0.000"	"66.162"	"14"	"10"	"38"	"10"	"610"	"70.2"	"4.69"	"112.72"	"10"	"1"
"False"	"High"	"IsMasterProtein"	"Q12080"	"Ribosome biogenesis protein NOP53 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NOP53 PE=1 SV=1"	"0.000"	"66.034"	"13"	"8"	"34"	"8"	"455"	"52.5"	"9.35"	"121.40"	"8"	"1"
"False"	"High"	"IsMasterProtein"	"Q12060"	"Transcriptional coactivator HFI1/ADA1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HFI1 PE=1 SV=1"	"0.000"	"66.030"	"22"	"9"	"26"	"9"	"488"	"54.4"	"5.68"	"83.64"	"9"	"1"
"False"	"High"	"IsMasterProtein"	"P36520"	"54S ribosomal protein L10, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MRPL10 PE=1 SV=2"	"0.000"	"65.991"	"27"	"9"	"32"	"9"	"322"	"36.3"	"10.36"	"109.78"	"9"	"1"
"False"	"High"	"IsMasterProtein"	"P14742"	"Glutamine--fructose-6-phosphate aminotransferase [isomerizing] OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GFA1 PE=1 SV=4"	"0.000"	"65.910"	"14"	"9"	"25"	"9"	"717"	"80.0"	"6.43"	"91.82"	"9"	"1"
"False"	"High"	"IsMasterProtein"	"P54784"	"Origin recognition complex subunit 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ORC1 PE=1 SV=1"	"0.000"	"65.799"	"14"	"10"	"27"	"10"	"914"	"104.3"	"5.68"	"74.25"	"10"	"1"
"False"	"High"	"IsMasterProtein"	"Q05911"	"Adenylosuccinate lyase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ADE13 PE=1 SV=1"	"0.000"	"65.509"	"22"	"7"	"21"	"7"	"482"	"54.5"	"6.43"	"77.84"	"7"	"1"
"False"	"High"	"IsMasterProtein"	"P40414"	"Tropomyosin-2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TPM2 PE=1 SV=1"	"0.000"	"65.467"	"38"	"8"	"21"	"8"	"161"	"19.1"	"4.51"	"63.93"	"8"	"1"
"False"	"High"	"IsMasterProtein"	"P19454"	"Casein kinase II subunit alpha' OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CKA2 PE=1 SV=2"	"0.000"	"65.461"	"16"	"5"	"41"	"5"	"339"	"39.4"	"8.53"	"147.80"	"5"	"1"
"False"	"High"	"IsMasterProtein"	"P29496"	"Minichromosome maintenance protein 5 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MCM5 PE=1 SV=1"	"0.000"	"65.440"	"17"	"9"	"23"	"9"	"775"	"86.4"	"5.71"	"73.74"	"9"	"1"
"False"	"High"	"IsMasterProtein"	"Q01852"	"Mitochondrial import inner membrane translocase subunit TIM44 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TIM44 PE=1 SV=1"	"0.000"	"65.413"	"16"	"8"	"31"	"8"	"431"	"48.8"	"9.44"	"100.83"	"8"	"1"
"False"	"High"	"IsMasterProtein"	"P46669"	"DNA-directed RNA polymerase I subunit RPA43 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPA43 PE=1 SV=2"	"0.000"	"65.337"	"25"	"8"	"41"	"8"	"326"	"36.2"	"4.92"	"124.96"	"8"	"1"
"False"	"High"	"IsMasterProtein"	"Q05949"	"Protein BUR2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=BUR2 PE=1 SV=1"	"0.000"	"65.279"	"27"	"8"	"25"	"8"	"395"	"45.7"	"7.80"	"91.50"	"8"	"1"
"False"	"High"	"IsMasterProtein"	"P49955"	"U2 snRNP component HSH155 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HSH155 PE=1 SV=1"	"0.000"	"65.276"	"14"	"11"	"34"	"11"	"971"	"110.0"	"7.27"	"90.09"	"11"	"1"
"False"	"High"	"IsMasterProtein"	"Q06245"	"Exocyst complex component SEC10 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SEC10 PE=1 SV=1"	"0.000"	"65.216"	"13"	"10"	"21"	"10"	"871"	"100.3"	"6.28"	"66.99"	"10"	"1"
"False"	"High"	"IsMasterProtein"	"P36101"	"tRNA threonylcarbamoyladenosine dehydratase 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TCD2 PE=1 SV=1"	"0.000"	"65.175"	"23"	"9"	"25"	"9"	"447"	"50.2"	"8.78"	"90.77"	"9"	"1"
"False"	"High"	"IsMasterProtein"	"P53437"	"RNA polymerase I-specific transcription initiation factor RRN9 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RRN9 PE=1 SV=1"	"0.000"	"65.165"	"30"	"10"	"30"	"10"	"365"	"42.8"	"5.38"	"84.78"	"10"	"1"
"False"	"High"	"IsMasterProtein"	"P25555"	"Single-strand telomeric DNA-binding protein GBP2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GBP2 PE=1 SV=1"	"0.000"	"65.162"	"28"	"8"	"37"	"8"	"427"	"48.7"	"6.28"	"127.50"	"8"	"1"
"False"	"High"	"IsMasterProtein"	"P40507"	"Protein AIR1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=AIR1 PE=1 SV=1"	"0.000"	"65.100"	"28"	"10"	"31"	"10"	"360"	"41.6"	"8.97"	"77.33"	"10"	"1"
"False"	"High"	"IsMasterProtein"	"Q03714"	"U1 SNP1-associating protein 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=USA1 PE=1 SV=1"	"0.000"	"64.968"	"16"	"8"	"20"	"8"	"838"	"96.6"	"5.11"	"57.17"	"8"	"1"
"False"	"High"	"IsMasterProtein"	"P53335"	"Protein PXR1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PXR1 PE=1 SV=1"	"0.000"	"64.814"	"23"	"4"	"36"	"4"	"271"	"31.3"	"9.88"	"152.38"	"4"	"1"
"False"	"High"	"IsMasterProtein"	"Q12032"	"Altered inheritance of mitochondria protein 41, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=AIM41 PE=1 SV=1"	"0.000"	"64.805"	"19"	"5"	"15"	"5"	"185"	"21.2"	"9.60"	"62.36"	"5"	"1"
"False"	"High"	"IsMasterProtein"	"P35732"	"RNA polymerase II degradation factor 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DEF1 PE=1 SV=1"	"0.000"	"64.650"	"19"	"7"	"24"	"7"	"738"	"83.9"	"4.98"	"103.25"	"7"	"1"
"False"	"High"	"IsMasterProtein"	"Q12499"	"Nucleolar protein 58 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NOP58 PE=1 SV=1"	"0.000"	"64.610"	"17"	"6"	"108"	"5"	"511"	"56.9"	"8.94"	"400.95"	"6"	"1"
"False"	"High"	"IsMasterProtein"	"P23291"	"Casein kinase I homolog 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YCK1 PE=1 SV=1"	"0.000"	"64.547"	"17"	"8"	"26"	"6"	"538"	"61.7"	"9.04"	"56.58"	"8"	"1"
"False"	"High"	"IsMasterProtein"	"P32807"	"ATP-dependent DNA helicase II subunit 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YKU70 PE=1 SV=2"	"0.000"	"64.534"	"17"	"6"	"18"	"6"	"602"	"70.6"	"6.38"	"80.91"	"6"	"1"
"False"	"High"	"IsMasterProtein"	"Q06554"	"Uncharacterized ATP-dependent helicase IRC20 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=IRC20 PE=1 SV=1"	"0.000"	"64.512"	"11"	"13"	"24"	"13"	"1556"	"180.2"	"6.54"	"44.88"	"13"	"1"
"False"	"High"	"IsMasterProtein"	"Q07830"	"GPI ethanolamine phosphate transferase 3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GPI13 PE=1 SV=1"	"0.000"	"64.481"	"4"	"4"	"26"	"4"	"1017"	"115.6"	"6.64"	"103.99"	"4"	"1"
"False"	"High"	"IsMasterProtein"	"P38791"	"Deoxyhypusine synthase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DYS1 PE=1 SV=1"	"0.000"	"64.342"	"24"	"8"	"25"	"8"	"387"	"42.9"	"5.77"	"62.89"	"8"	"1"
"False"	"High"	"IsMasterProtein"	"Q03750"	"Transcription initiation factor TFIID subunit 8 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TAF8 PE=1 SV=1"	"0.000"	"64.330"	"16"	"8"	"36"	"8"	"510"	"58.0"	"5.03"	"103.46"	"8"	"1"
"False"	"High"	"IsMasterProtein"	"P32901"	"Peptide transporter PTR2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PTR2 PE=1 SV=2"	"0.000"	"64.277"	"13"	"7"	"29"	"7"	"601"	"68.0"	"5.39"	"70.03"	"7"	"1"
"False"	"High"	"IsMasterProtein"	"P37303"	"Low specificity L-threonine aldolase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GLY1 PE=1 SV=2"	"0.000"	"64.247"	"19"	"5"	"27"	"5"	"387"	"42.8"	"6.29"	"95.36"	"5"	"1"
"False"	"High"	"IsMasterProtein"	"P32353"	"Delta(7)-sterol 5(6)-desaturase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ERG3 PE=1 SV=1"	"0.000"	"64.232"	"16"	"8"	"37"	"8"	"365"	"42.7"	"7.69"	"109.65"	"8"	"1"
"False"	"High"	"IsMasterProtein"	"P53925"	"Uncharacterized vacuolar membrane protein YNL115C OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YNL115C PE=1 SV=1"	"0.000"	"64.231"	"23"	"11"	"27"	"11"	"644"	"74.0"	"6.62"	"61.20"	"11"	"1"
"False"	"High"	"IsMasterProtein"	"P46674"	"Nuclear mRNA export protein SAC3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SAC3 PE=1 SV=2"	"0.000"	"64.191"	"9"	"9"	"27"	"9"	"1301"	"149.5"	"8.87"	"73.59"	"9"	"1"
"False"	"High"	"IsMasterProtein"	"P38339"	"RHO GTPase-activating protein RGD1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RGD1 PE=1 SV=1"	"0.000"	"64.145"	"16"	"11"	"24"	"11"	"666"	"74.6"	"8.32"	"63.97"	"11"	"1"
"False"	"High"	"IsMasterProtein"	"P38439"	"RNA polymerase-associated protein LEO1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=LEO1 PE=1 SV=1"	"0.000"	"63.901"	"16"	"7"	"26"	"7"	"464"	"53.9"	"4.45"	"109.41"	"7"	"1"
"False"	"High"	"IsMasterProtein"	"P21560"	"Protein CBP3, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CBP3 PE=1 SV=1"	"0.000"	"63.829"	"27"	"8"	"25"	"8"	"335"	"39.1"	"9.35"	"77.32"	"8"	"1"
"False"	"High"	"IsMasterProtein"	"P28777"	"Chorismate synthase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ARO2 PE=1 SV=1"	"0.000"	"63.622"	"28"	"9"	"39"	"9"	"376"	"40.8"	"7.80"	"101.90"	"9"	"1"
"False"	"High"	"IsMasterProtein"	"P36114"	"IML2-like protein YKR018C OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YKR018C PE=1 SV=1"	"0.000"	"63.569"	"16"	"9"	"26"	"9"	"725"	"81.7"	"5.16"	"94.68"	"9"	"1"
"False"	"High"	"IsMasterProtein"	"P07991"	"Ornithine aminotransferase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CAR2 PE=1 SV=2"	"0.000"	"63.547"	"23"	"8"	"33"	"8"	"424"	"46.1"	"6.95"	"97.63"	"8"	"1"
"False"	"High"	"IsMasterProtein"	"Q03330"	"Histone acetyltransferase GCN5 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GCN5 PE=1 SV=1"	"0.000"	"63.533"	"29"	"10"	"30"	"10"	"439"	"51.0"	"6.65"	"77.91"	"10"	"1"
"False"	"High"	"IsMasterProtein"	"Q12271"	"Polyphosphatidylinositol phosphatase INP53 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=INP53 PE=1 SV=1"	"0.000"	"63.445"	"11"	"10"	"29"	"10"	"1107"	"124.5"	"7.20"	"75.22"	"10"	"1"
"False"	"High"	"IsMasterProtein"	"P07347"	"N-terminal acetyltransferase A complex catalytic subunit ARD1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ARD1 PE=1 SV=2"	"0.000"	"63.395"	"26"	"5"	"23"	"5"	"238"	"27.6"	"4.89"	"72.38"	"5"	"1"
"False"	"High"	"IsMasterProtein"	"P32875"	"Lipoyl synthase, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=LIP5 PE=1 SV=1"	"0.000"	"63.290"	"28"	"8"	"21"	"8"	"414"	"46.2"	"9.50"	"74.52"	"8"	"1"
"False"	"High"	"IsMasterProtein"	"P12383"	"Transcription factor PDR1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PDR1 PE=1 SV=2"	"0.000"	"63.230"	"14"	"10"	"27"	"10"	"1068"	"121.7"	"6.93"	"69.98"	"10"	"1"
"False"	"High"	"IsMasterProtein"	"P46681"	"D-2-hydroxyglutarate--pyruvate transhydrogenase DLD2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DLD2 PE=1 SV=1"	"0.000"	"63.227"	"15"	"8"	"40"	"8"	"530"	"59.2"	"6.13"	"143.26"	"8"	"1"
"False"	"High"	"IsMasterProtein"	"P25586"	"KRR1 small subunit processome component OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=KRR1 PE=1 SV=1"	"0.000"	"63.214"	"42"	"10"	"36"	"10"	"316"	"37.1"	"9.39"	"121.71"	"10"	"1"
"False"	"High"	"IsMasterProtein"	"Q03177"	"WD repeat-containing protein YMR102C OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YMR102C PE=1 SV=1"	"0.000"	"63.013"	"14"	"8"	"25"	"8"	"834"	"94.2"	"8.69"	"55.59"	"8"	"1"
"False"	"High"	"IsMasterProtein"	"Q03010"	"Transcriptional regulatory protein UME1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=UME1 PE=1 SV=1"	"0.000"	"62.960"	"32"	"8"	"24"	"8"	"460"	"51.0"	"5.25"	"92.07"	"8"	"1"
"False"	"High"	"IsMasterProtein"	"P53935"	"Stress response protein NST1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NST1 PE=1 SV=1"	"0.000"	"62.893"	"10"	"12"	"33"	"12"	"1240"	"141.4"	"5.44"	"73.99"	"12"	"1"
