"Checked"	"Protein FDR Confidence Combined"	"Master"	"Accession"	"Description"	"Exp q-value Combined"	"Sum PEP Score"	"Coverage in Percent"	"Number of Peptides"	"Number of PSMs"	"Number of Unique Peptides"	"Number of AAs"	"MW in kDa"	"calc pI"	"Score Sequest HT Sequest HT"	"Number of Peptides by Search Engine Sequest HT"	"Number of Protein Groups"
"False"	"High"	"IsMasterProtein"	"Q06132"	"Suppressor of glycerol defect protein 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SGD1 PE=1 SV=1"	"0.000"	"62.156"	"13"	"9"	"33"	"9"	"899"	"102.8"	"5.99"	"68.76"	"9"	"1"
"False"	"High"	"IsMasterProtein"	"P34247"	"U3 small nucleolar RNA-associated protein 11 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=UTP11 PE=1 SV=2"	"0.000"	"62.067"	"16"	"4"	"34"	"4"	"250"	"29.7"	"10.18"	"89.68"	"4"	"1"
"False"	"High"	"IsMasterProtein"	"P32379"	"Proteasome subunit alpha type-5 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PUP2 PE=1 SV=2"	"0.000"	"61.959"	"39"	"6"	"32"	"6"	"260"	"28.6"	"4.73"	"120.58"	"6"	"1"
"False"	"High"	"IsMasterProtein"	"P38151"	"PAB1-binding protein 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PBP2 PE=1 SV=1"	"0.000"	"61.956"	"16"	"5"	"23"	"5"	"413"	"45.8"	"7.66"	"71.40"	"5"	"1"
"False"	"High"	"IsMasterProtein"	"P53728"	"Peptidyl-prolyl cis-trans isomerase CYP8 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CPR8 PE=3 SV=1"	"0.000"	"61.881"	"31"	"6"	"23"	"6"	"308"	"34.9"	"7.02"	"76.73"	"6"	"1"
"False"	"High"	"IsMasterProtein"	"P40302"	"Proteasome subunit alpha type-6 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PRE5 PE=1 SV=1"	"0.000"	"61.838"	"38"	"8"	"26"	"8"	"234"	"25.6"	"7.39"	"99.52"	"8"	"1"
"False"	"High"	"IsMasterProtein"	"P38288"	"Protein TOS1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TOS1 PE=1 SV=1"	"0.000"	"61.815"	"19"	"4"	"53"	"4"	"455"	"48.0"	"4.67"	"236.01"	"4"	"1"
"False"	"High"	"IsMasterProtein"	"P32335"	"Protein MSS51, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MSS51 PE=1 SV=2"	"0.000"	"61.813"	"21"	"8"	"46"	"8"	"436"	"50.8"	"8.73"	"125.24"	"8"	"1"
"False"	"High"	"IsMasterProtein"	"Q08548"	"Lysophospholipid acyltransferase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ALE1 PE=1 SV=1"	"0.000"	"61.792"	"17"	"7"	"30"	"7"	"619"	"72.2"	"9.48"	"119.02"	"7"	"1"
"False"	"High"	"IsMasterProtein"	"P14907"	"Nucleoporin NSP1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NSP1 PE=1 SV=1"	"0.000"	"61.726"	"17"	"8"	"29"	"8"	"823"	"86.5"	"6.30"	"98.36"	"8"	"1"
"False"	"High"	"IsMasterProtein"	"P27697"	"Atypical kinase COQ8, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=COQ8 PE=1 SV=1"	"0.000"	"61.689"	"20"	"7"	"30"	"7"	"501"	"56.7"	"9.33"	"55.91"	"7"	"1"
"False"	"High"	"IsMasterProtein"	"P53877"	"Pre-rRNA-processing protein IPI3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=IPI3 PE=1 SV=1"	"0.000"	"61.644"	"20"	"9"	"23"	"9"	"555"	"61.7"	"5.74"	"76.99"	"9"	"1"
"False"	"High"	"IsMasterProtein"	"P38013"	"Peroxiredoxin AHP1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=AHP1 PE=1 SV=4"	"0.000"	"61.562"	"40"	"4"	"32"	"4"	"176"	"19.1"	"5.16"	"108.34"	"4"	"1"
"False"	"High"	"IsMasterProtein"	"P53235"	"Eukaryotic translation initiation factor 2A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YGR054W PE=1 SV=1"	"0.000"	"61.561"	"20"	"9"	"33"	"9"	"642"	"71.3"	"8.91"	"101.00"	"9"	"1"
"False"	"High"	"IsMasterProtein"	"P40008"	"Protein FMP52, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=FMP52 PE=1 SV=1"	"0.000"	"61.497"	"37"	"7"	"51"	"7"	"231"	"25.1"	"9.25"	"152.38"	"7"	"1"
"False"	"High"	"IsMasterProtein"	"P41895"	"Transcription initiation factor IIF subunit alpha OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TFG1 PE=1 SV=2"	"0.000"	"61.481"	"14"	"8"	"26"	"8"	"735"	"82.1"	"5.72"	"79.99"	"8"	"1"
"False"	"High"	"IsMasterProtein"	"P38781"	"Chromatin structure-remodeling complex protein RSC30 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RSC30 PE=1 SV=2"	"0.000"	"61.446"	"11"	"7"	"31"	"7"	"883"	"101.3"	"8.13"	"85.13"	"7"	"1"
"False"	"High"	"IsMasterProtein"	"P03872"	"Partitioning protein REP2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=REP2 PE=1 SV=1"	"0.000"	"61.414"	"7"	"3"	"28"	"3"	"296"	"33.2"	"9.01"	"95.27"	"3"	"1"
"False"	"High"	"IsMasterProtein"	"Q06218"	"ATP-dependent RNA helicase DBP9 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DBP9 PE=1 SV=1"	"0.000"	"61.383"	"17"	"8"	"37"	"8"	"594"	"68.0"	"9.19"	"98.61"	"8"	"1"
"False"	"High"	"IsMasterProtein"	"Q12415"	"Transcription factor tau 55 kDa subunit OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TFC7 PE=1 SV=1"	"0.000"	"61.377"	"12"	"5"	"23"	"5"	"435"	"49.1"	"4.92"	"75.80"	"5"	"1"
"False"	"High"	"IsMasterProtein"	"P38766"	"ATP-dependent DNA helicase RRM3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RRM3 PE=1 SV=1"	"0.000"	"61.343"	"16"	"9"	"24"	"9"	"723"	"81.5"	"9.69"	"67.52"	"9"	"1"
"False"	"High"	"IsMasterProtein"	"P40217"	"Eukaryotic translation initiation factor 3 subunit I OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TIF34 PE=1 SV=1"	"0.000"	"61.317"	"51"	"10"	"26"	"10"	"347"	"38.7"	"5.67"	"87.81"	"10"	"1"
"False"	"High"	"IsMasterProtein"	"Q02642"	"Nascent polypeptide-associated complex subunit beta-1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=EGD1 PE=1 SV=2"	"0.000"	"61.242"	"34"	"5"	"22"	"5"	"157"	"17.0"	"6.55"	"79.40"	"5"	"1"
"False"	"High"	"IsMasterProtein"	"P33399"	"La protein homolog OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=LHP1 PE=1 SV=2"	"0.000"	"61.236"	"33"	"6"	"44"	"6"	"275"	"32.1"	"8.54"	"108.13"	"6"	"1"
"False"	"High"	"IsMasterProtein"	"P53112"	"Peroxisomal membrane protein PEX14 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PEX14 PE=1 SV=1"	"0.000"	"61.231"	"23"	"6"	"37"	"6"	"341"	"38.4"	"4.88"	"133.55"	"6"	"1"
"False"	"High"	"IsMasterProtein"	"P24384"	"Pre-mRNA-splicing factor ATP-dependent RNA helicase PRP22 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PRP22 PE=1 SV=1"	"0.000"	"61.176"	"7"	"7"	"19"	"7"	"1145"	"129.9"	"7.78"	"49.99"	"7"	"1"
"False"	"High"	"IsMasterProtein"	"P33338"	"Protein SLA2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SLA2 PE=1 SV=5"	"0.000"	"61.170"	"14"	"8"	"26"	"8"	"968"	"108.8"	"5.44"	"77.01"	"8"	"1"
"False"	"High"	"IsMasterProtein"	"P41338"	"Acetyl-CoA acetyltransferase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ERG10 PE=1 SV=3"	"0.000"	"61.109"	"31"	"6"	"21"	"6"	"398"	"41.7"	"7.39"	"79.73"	"6"	"1"
"False"	"High"	"IsMasterProtein"	"P03965"	"Carbamoyl-phosphate synthase arginine-specific large chain OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CPA2 PE=1 SV=1"	"0.000"	"61.092"	"11"	"8"	"23"	"8"	"1118"	"123.8"	"5.31"	"65.34"	"8"	"1"
"False"	"High"	"IsMasterProtein"	"Q03834"	"DNA mismatch repair protein MSH6 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MSH6 PE=1 SV=1"	"0.000"	"61.074"	"14"	"11"	"38"	"11"	"1242"	"140.0"	"5.83"	"88.51"	"11"	"1"
"False"	"High"	"IsMasterProtein"	"P38087"	"Carrier protein YMC2, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YMC2 PE=1 SV=1"	"0.000"	"61.052"	"17"	"5"	"19"	"5"	"329"	"36.5"	"9.26"	"84.31"	"5"	"1"
"False"	"High"	"IsMasterProtein"	"P46669"	"DNA-directed RNA polymerase I subunit RPA43 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPA43 PE=1 SV=2"	"0.000"	"61.004"	"17"	"5"	"36"	"5"	"326"	"36.2"	"4.92"	"140.79"	"5"	"1"
"False"	"High"	"IsMasterProtein"	"Q99383"	"Nuclear polyadenylated RNA-binding protein 4 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HRP1 PE=1 SV=1"	"0.000"	"61.003"	"15"	"8"	"31"	"8"	"534"	"59.6"	"5.66"	"99.18"	"8"	"1"
"False"	"High"	"IsMasterProtein"	"P36048"	"Pre-mRNA-splicing factor SNU114 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SNU114 PE=1 SV=1"	"0.000"	"60.995"	"14"	"10"	"28"	"10"	"1008"	"114.0"	"5.94"	"82.92"	"10"	"1"
"False"	"High"	"IsMasterProtein"	"Q05785"	"Epsin-2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ENT2 PE=1 SV=1"	"0.000"	"60.985"	"14"	"7"	"19"	"7"	"613"	"71.8"	"5.47"	"82.22"	"7"	"1"
"False"	"High"	"IsMasterProtein"	"Q08923"	"Histone deacetylase complex subunit CTI6 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CTI6 PE=1 SV=1"	"0.000"	"60.809"	"21"	"8"	"19"	"8"	"506"	"57.0"	"4.92"	"64.99"	"8"	"1"
"False"	"High"	"IsMasterProtein"	"Q01477"	"Ubiquitin carboxyl-terminal hydrolase 3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=UBP3 PE=1 SV=1"	"0.000"	"60.709"	"11"	"6"	"24"	"6"	"912"	"101.9"	"7.84"	"91.46"	"6"	"1"
"False"	"High"	"IsMasterProtein"	"P05373"	"Delta-aminolevulinic acid dehydratase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HEM2 PE=1 SV=2"	"0.000"	"60.419"	"31"	"6"	"20"	"6"	"342"	"37.7"	"6.14"	"60.36"	"6"	"1"
"False"	"High"	"IsMasterProtein"	"P21243"	"Proteasome subunit alpha type-1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SCL1 PE=1 SV=1"	"0.000"	"60.278"	"31"	"7"	"29"	"7"	"252"	"28.0"	"6.24"	"95.72"	"7"	"1"
"False"	"High"	"IsMasterProtein"	"P40693"	"Ribosome biogenesis protein RLP7 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RLP7 PE=1 SV=1"	"0.000"	"60.266"	"31"	"7"	"44"	"7"	"322"	"36.5"	"9.45"	"138.98"	"7"	"1"
"False"	"High"	"IsMasterProtein"	"P32802"	"Transmembrane 9 superfamily member 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=EMP70 PE=1 SV=2"	"0.000"	"60.005"	"19"	"8"	"35"	"8"	"667"	"75.9"	"6.87"	"150.74"	"8"	"1"
"False"	"High"	"IsMasterProtein"	"P15891"	"Actin-binding protein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ABP1 PE=1 SV=4"	"0.000"	"59.957"	"22"	"7"	"22"	"7"	"592"	"65.5"	"4.68"	"71.36"	"7"	"1"
"False"	"High"	"IsMasterProtein"	"P46654"	"40S ribosomal protein S0-B OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPS0B PE=1 SV=2"	"0.000"	"59.921"	"26"	"4"	"440"	"4"	"252"	"27.9"	"4.75"	"1710.35"	"4"	"1"
"False"	"High"	"IsMasterProtein"	"P53954"	"GDP-Man:Man(3)GlcNAc(2)-PP-Dol alpha-1,2-mannosyltransferase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ALG11 PE=1 SV=1"	"0.000"	"59.921"	"9"	"5"	"18"	"5"	"548"	"63.1"	"8.98"	"67.15"	"5"	"1"
"False"	"High"	"IsMasterProtein"	"Q12511"	"[Pyruvate dehydrogenase [acetyl-transferring]]-phosphatase 1, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PTC5 PE=1 SV=1"	"0.000"	"59.822"	"20"	"7"	"30"	"7"	"572"	"63.6"	"8.62"	"63.14"	"7"	"1"
"False"	"High"	"IsMasterProtein"	"P18900"	"Hexaprenyl pyrophosphate synthase, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=COQ1 PE=1 SV=1"	"0.000"	"59.807"	"19"	"10"	"28"	"10"	"473"	"52.5"	"8.84"	"65.34"	"10"	"1"
"False"	"High"	"IsMasterProtein"	"P43610"	"Uncharacterized ATP-dependent helicase IRC5 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=IRC5 PE=1 SV=2"	"0.000"	"59.626"	"14"	"9"	"20"	"9"	"853"	"96.9"	"6.30"	"56.51"	"9"	"1"
"False"	"High"	"IsMasterProtein"	"P21339"	"Morphogenesis-related protein MSB1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MSB1 PE=1 SV=1"	"0.000"	"59.569"	"11"	"9"	"22"	"9"	"1137"	"129.9"	"8.87"	"66.73"	"9"	"1"
"False"	"High"	"IsMasterProtein"	"P38817"	"ADP-ribosylation factor-binding protein GGA2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GGA2 PE=1 SV=1"	"0.000"	"59.543"	"14"	"8"	"27"	"8"	"585"	"64.3"	"6.49"	"82.49"	"8"	"1"
"False"	"High"	"IsMasterProtein"	"P07246"	"Alcohol dehydrogenase 3, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ADH3 PE=1 SV=2"	"0.000"	"59.533"	"20"	"5"	"58"	"4"	"375"	"40.3"	"8.43"	"206.51"	"5"	"1"
"False"	"High"	"IsMasterProtein"	"P49367"	"Homoaconitase, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=LYS4 PE=1 SV=1"	"0.000"	"59.486"	"16"	"7"	"30"	"7"	"693"	"75.1"	"7.37"	"140.23"	"7"	"1"
"False"	"High"	"IsMasterProtein"	"P32381"	"Actin-related protein 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ARP2 PE=1 SV=1"	"0.000"	"59.471"	"24"	"7"	"74"	"7"	"391"	"44.0"	"5.78"	"183.89"	"7"	"1"
"False"	"High"	"IsMasterProtein"	"Q06631"	"Protein BFR2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=BFR2 PE=1 SV=1"	"0.000"	"59.437"	"24"	"9"	"21"	"9"	"534"	"61.2"	"4.78"	"68.09"	"9"	"1"
"False"	"High"	"None"	"P40434"	"Y' element ATP-dependent helicase YIL177C OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YIL177C PE=2 SV=1"	"0.000"	"59.413"	"5"	"6"	"24"	"1"	"1758"	"197.4"	"7.44"	"85.66"	"6"	"1"
"False"	"High"	"None"	"P40889"	"Y' element ATP-dependent helicase YJL225C OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YJL225C PE=2 SV=2"	"0.000"	"59.413"	"5"	"6"	"24"	"1"	"1758"	"197.4"	"7.53"	"85.66"	"6"	"1"
"False"	"High"	"IsMasterProtein"	"P22146"	"1,3-beta-glucanosyltransferase GAS1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GAS1 PE=1 SV=2"	"0.000"	"59.387"	"7"	"5"	"41"	"5"	"559"	"59.5"	"4.67"	"144.76"	"5"	"1"
"False"	"High"	"IsMasterProtein"	"P53335"	"Protein PXR1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PXR1 PE=1 SV=1"	"0.000"	"59.322"	"23"	"4"	"29"	"4"	"271"	"31.3"	"9.88"	"136.73"	"4"	"1"
"False"	"High"	"IsMasterProtein"	"P39111"	"V-type proton ATPase subunit F OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=VMA7 PE=1 SV=1"	"0.000"	"59.304"	"28"	"5"	"31"	"5"	"118"	"13.5"	"5.05"	"100.49"	"5"	"1"
"False"	"High"	"IsMasterProtein"	"P07236"	"Threonine--tRNA ligase, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MST1 PE=1 SV=2"	"0.000"	"59.277"	"15"	"6"	"22"	"6"	"462"	"54.1"	"8.51"	"82.32"	"6"	"1"
"False"	"High"	"IsMasterProtein"	"P32191"	"Glycerol-3-phosphate dehydrogenase, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GUT2 PE=1 SV=2"	"0.000"	"59.260"	"15"	"8"	"26"	"8"	"649"	"72.3"	"7.90"	"59.94"	"8"	"1"
"False"	"High"	"IsMasterProtein"	"P07248"	"Regulatory protein ADR1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ADR1 PE=1 SV=2"	"0.000"	"59.224"	"9"	"8"	"21"	"8"	"1323"	"150.8"	"6.73"	"51.30"	"8"	"1"
"False"	"High"	"IsMasterProtein"	"P32904"	"54S ribosomal protein L6, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MRPL6 PE=1 SV=2"	"0.000"	"59.222"	"20"	"3"	"25"	"3"	"214"	"23.9"	"9.89"	"100.16"	"3"	"1"
"False"	"High"	"IsMasterProtein"	"Q08004"	"Bud site selection protein 20 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=BUD20 PE=1 SV=1"	"0.000"	"59.219"	"41"	"5"	"28"	"5"	"166"	"18.5"	"8.90"	"102.44"	"5"	"1"
"False"	"High"	"IsMasterProtein"	"P32914"	"Transcription elongation factor SPT4 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SPT4 PE=1 SV=1"	"0.000"	"59.205"	"33"	"3"	"30"	"3"	"102"	"11.2"	"5.12"	"110.69"	"3"	"1"
"False"	"High"	"IsMasterProtein"	"P36080"	"Ribosomal RNA-processing protein 14 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RRP14 PE=1 SV=1"	"0.000"	"59.175"	"16"	"9"	"18"	"9"	"434"	"50.5"	"9.57"	"58.26"	"9"	"1"
"False"	"High"	"IsMasterProtein"	"P17555"	"Adenylyl cyclase-associated protein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SRV2 PE=1 SV=1"	"0.000"	"59.121"	"13"	"4"	"15"	"4"	"526"	"57.5"	"5.64"	"69.49"	"4"	"1"
"False"	"High"	"IsMasterProtein"	"P41543"	"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=OST1 PE=1 SV=1"	"0.000"	"59.117"	"16"	"5"	"27"	"5"	"476"	"54.0"	"5.12"	"92.49"	"5"	"1"
"False"	"High"	"IsMasterProtein"	"P53600"	"Coatomer subunit zeta OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RET3 PE=1 SV=1"	"0.000"	"59.105"	"35"	"7"	"25"	"7"	"189"	"21.7"	"5.16"	"90.77"	"7"	"1"
"False"	"High"	"IsMasterProtein"	"P16550"	"Protein APA1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=APA1 PE=1 SV=4"	"0.000"	"59.022"	"26"	"5"	"18"	"5"	"321"	"36.5"	"5.02"	"70.56"	"5"	"1"
"False"	"High"	"IsMasterProtein"	"P32803"	"Endosomal protein P24B OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=EMP24 PE=1 SV=1"	"0.000"	"58.984"	"34"	"7"	"54"	"7"	"203"	"23.3"	"6.79"	"206.94"	"7"	"1"
"False"	"High"	"IsMasterProtein"	"Q12136"	"Something about silencing protein 10 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SAS10 PE=1 SV=1"	"0.000"	"58.964"	"18"	"8"	"22"	"8"	"610"	"70.2"	"4.69"	"73.31"	"8"	"1"
"False"	"High"	"IsMasterProtein"	"Q12030"	"Transcription initiation factor TFIID subunit 10 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TAF10 PE=1 SV=1"	"0.000"	"58.922"	"22"	"4"	"22"	"4"	"206"	"23.0"	"4.61"	"101.97"	"4"	"1"
"False"	"High"	"IsMasterProtein"	"P12866"	"Alpha-factor-transporting ATPase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=STE6 PE=1 SV=1"	"0.000"	"58.881"	"10"	"10"	"25"	"10"	"1290"	"144.7"	"7.99"	"56.21"	"10"	"1"
"False"	"High"	"IsMasterProtein"	"P38820"	"Adenylyltransferase and sulfurtransferase UBA4 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=UBA4 PE=1 SV=1"	"0.000"	"58.827"	"18"	"5"	"25"	"5"	"440"	"49.3"	"6.54"	"103.12"	"5"	"1"
"False"	"High"	"IsMasterProtein"	"P38274"	"Protein arginine N-methyltransferase HSL7 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HSL7 PE=1 SV=1"	"0.000"	"58.823"	"12"	"7"	"25"	"7"	"827"	"95.1"	"6.35"	"69.38"	"7"	"1"
"False"	"High"	"IsMasterProtein"	"P04456"	"60S ribosomal protein L25 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL25 PE=1 SV=4"	"0.000"	"58.817"	"36"	"6"	"107"	"6"	"142"	"15.7"	"10.11"	"253.65"	"6"	"1"
"False"	"High"	"IsMasterProtein"	"P47124"	"Putative glycosyltransferase HOC1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HOC1 PE=1 SV=3"	"0.000"	"58.786"	"25"	"7"	"38"	"7"	"396"	"46.3"	"8.10"	"121.92"	"7"	"1"
"False"	"High"	"IsMasterProtein"	"P40395"	"Guanine nucleotide exchange factor subunit RIC1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RIC1 PE=1 SV=1"	"0.000"	"58.772"	"6"	"4"	"20"	"4"	"1056"	"121.6"	"6.35"	"76.33"	"4"	"1"
"False"	"High"	"IsMasterProtein"	"Q12434"	"Rho GDP-dissociation inhibitor OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RDI1 PE=1 SV=1"	"0.000"	"58.681"	"34"	"6"	"21"	"6"	"202"	"23.1"	"6.04"	"82.31"	"6"	"1"
"False"	"High"	"IsMasterProtein"	"Q03559"	"Uncharacterized protein YMR295C OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YMR295C PE=1 SV=1"	"0.000"	"58.588"	"47"	"6"	"46"	"6"	"197"	"22.2"	"7.05"	"122.39"	"6"	"1"
"False"	"High"	"IsMasterProtein"	"P38932"	"Vacuolar protein sorting-associated protein 45 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=VPS45 PE=1 SV=2"	"0.000"	"58.556"	"16"	"9"	"20"	"9"	"577"	"67.0"	"6.27"	"59.83"	"9"	"1"
"False"	"High"	"IsMasterProtein"	"Q12432"	"Chromatin modification-related protein EAF3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=EAF3 PE=1 SV=1"	"0.000"	"58.408"	"24"	"6"	"14"	"6"	"401"	"45.2"	"8.31"	"57.37"	"6"	"1"
"False"	"High"	"IsMasterProtein"	"P38251"	"Replication factor C subunit 5 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RFC5 PE=1 SV=1"	"0.000"	"58.377"	"30"	"7"	"26"	"7"	"354"	"39.9"	"8.21"	"99.50"	"7"	"1"
"False"	"High"	"IsMasterProtein"	"P53881"	"54S ribosomal protein L22, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MRPL22 PE=1 SV=2"	"0.000"	"58.337"	"25"	"8"	"35"	"8"	"309"	"34.9"	"9.98"	"123.66"	"8"	"1"
"False"	"High"	"IsMasterProtein"	"P25349"	"Flavoprotein-like protein YCP4 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YCP4 PE=1 SV=1"	"0.000"	"58.321"	"39"	"7"	"28"	"7"	"247"	"26.3"	"8.19"	"93.05"	"7"	"1"
"False"	"High"	"IsMasterProtein"	"P40160"	"Serine/threonine-protein kinase RIO2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RIO2 PE=1 SV=1"	"0.000"	"58.294"	"18"	"5"	"34"	"5"	"425"	"49.1"	"5.29"	"127.53"	"5"	"1"
"False"	"High"	"IsMasterProtein"	"P39993"	"ARF guanine-nucleotide exchange factor 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GEA2 PE=1 SV=1"	"0.000"	"58.291"	"6"	"6"	"20"	"5"	"1459"	"165.6"	"5.15"	"66.64"	"6"	"1"
