PROT1	PROT2	RANK_MAJOR	RANK_MINOR	TYPE	PDB_ID	BIO_UNIT	CHAIN1	MODEL1	SEQ_IDENT1	COVERAGE1	SEQ_BEGIN1	SEQ_END1	DOMAIN1	CHAIN2	MODEL2	SEQ_IDENT2	COVERAGE2	SEQ_BEGIN2	SEQ_END2	DOMAIN2	FILENAME
P0C0W1	P26786	1	0	Structure	6fai	1	W	0	100.0	99.2	2	130	-	H	0	100.0	96.8	4	187	-	P0C0W1-P26786-EXP-6fai.pdb1-W-0-H-0.pdb
P0C0W1	P35997	1	0	Structure	6fai	1	W	0	100.0	99.2	2	130	-	b	0	100.0	98.8	2	82	-	P0C0W1-P35997-EXP-6fai.pdb1-W-0-b-0.pdb
P0C0W1	P46654	1	0	Dom_dom_model	1s1h	-	H	-	96.1	93.8	7	130	Ribosomal_S8	B	-	97.0	26.2	116	181	Ribosomal_S2	P0C0W1-P46654-MDD-Ribosomal_S8-Ribosomal_S2-1s1h-H-4-129-B-110-182.pdb
P0C0X0	P26783	1	0	Structure	6fai	1	c	0	100.0	94.0	5	67	-	F	0	100.0	91.6	20	225	-	P0C0X0-P26783-EXP-6fai.pdb1-c-0-F-0.pdb
P0C2H6	P14120	1	0	Structure	6em5	1	Z	0	100.0	99.3	2	136	-	c	0	100.0	92.4	9	105	-	P0C2H6-P14120-EXP-6em5.pdb1-Z-0-c-0.pdb
P0C2H6	P87262	1	0	Structure	6em5	1	Z	0	100.0	99.3	2	136	-	g	0	100.0	92.6	2	113	-	P0C2H6-P87262-EXP-6em5.pdb1-Z-0-g-0.pdb
P0C2H6	Q04660	1	0	Structure	6cb1	1	Z	0	100.0	99.3	2	136	-	s	0	77.2	70.5	239	807	-	P0C2H6-Q04660-EXP-6cb1.pdb1-Z-0-s-0.pdb
P0C2J7	P47024	1	0	Dom_dom_model	3hpg	-	D	-	13.3	6.3	622	738	rve	C	-	13.4	6.2	624	739	rve	P0C2J7-P47024-MDD-rve-rve-3hpg-D-45-164-C-45-164.pdb
P0C5R9	P32563	1	0	Structure	6c6l	1	O	0	100.0	89.4	2	77	-	A	0	90.3	98.3	3	828	-	P0C5R9-P32563-EXP-6c6l.pdb1-O-0-A-0.pdb
P0C5R9	Q3E7B6	1	0	Structure	6c6l	1	O	0	100.0	89.4	2	77	-	M	0	100.0	94.5	1	69	-	P0C5R9-Q3E7B6-EXP-6c6l.pdb1-O-0-M-0.pdb
P0CE41	P0CE41	1	0	Structure	1hwt	2	G	0	100.0	4.7	59	128	-	H	0	100.0	4.9	56	128	-	P0CE41-P0CE41-EXP-1hwt.pdb2-G-0-H-0.pdb
P0CE68	P40550	1	0	Model	5idv	2	A	1	31.4	17.9	663	880	-	A	0	30.7	15.9	730	954	-	P0CE68-P40550-MDL-5idv.pdb2-A-1-A-0.pdb
P0CG63	P0CG63	1	0	Model	5god	1	B	0	96.1	19.9	77	152	-	A	0	96.1	19.9	1	76	-	P0CG63-P0CG63-MDL-5god.pdb1-B-0-A-0.pdb
P0CG63	P0CH08	1	0	Model	5god	1	A	0	96.1	19.9	1	76	-	B	0	96.1	59.4	1	76	-	P0CG63-P0CH08-MDL-5god.pdb1-A-0-B-0.pdb
P0CG63	P0CH09	1	0	Model	5god	1	A	0	96.1	19.9	1	76	-	B	0	96.1	59.4	1	76	-	P0CG63-P0CH09-MDL-5god.pdb1-A-0-B-0.pdb
P0CG63	P14682	1	0	Model	5knl	1	B	0	88.2	19.9	153	228	-	C	0	46.3	54.9	6	167	-	P0CG63-P14682-MDL-5knl.pdb1-B-0-C-0.pdb
P0CG63	P15873	1	0	Model	3l10	1	B	0	57.3	41.2	1	157	-	A	0	100.0	63.2	1	163	-	P0CG63-P15873-MDL-3l10.pdb1-B-0-A-0.pdb
P0CG63	P22515	1	0	Structure	5tr4	1	B	0	100.0	19.9	1	76	-	A	0	95.9	98.7	14	1024	-	P0CG63-P22515-EXP-5tr4.pdb1-B-0-A-0.pdb
P0CG63	P32628	1	0	Model	5xbo	1	A	0	96.1	19.9	77	152	-	B	0	59.6	11.8	142	188	-	P0CG63-P32628-MDL-5xbo.pdb1-A-0-B-0.pdb
P0CG63	P32790	1	0	Structure	2jt4	-	B	-	100.0	19.9	153	228	-	A	-	100.0	5.7	350	420	-	P0CG63-P32790-EXP-pdb2jt4.ent-B-0-A-0.pdb
P0CG63	P34216	1	0	Structure	2g3q	-	B	-	100.0	19.9	1	76	-	A	-	100.0	3.1	1339	1381	-	P0CG63-P34216-EXP-pdb2g3q.ent-B-0-A-0.pdb
P0CG63	P35127	1	0	Model	1cmx	1	B	0	96.0	19.7	153	227	-	C	0	92.1	96.6	7	234	-	P0CG63-P35127-MDL-1cmx.pdb1-B-0-C-0.pdb
P0CG63	P36037	1	0	Model	2k8b	-	A	-	96.1	19.9	305	380	-	B	-	47.9	10.1	377	448	-	P0CG63-P36037-MDL-pdb2k8b.ent-A-0-B-0.pdb
P0CG63	P36075	1	0	Structure	1otr	-	B	-	100.0	19.9	77	152	-	A	-	100.0	11.1	6	54	-	P0CG63-P36075-EXP-pdb1otr.ent-B-0-A-0.pdb
P0CG63	P38764	1	0	Model	2n3v	1	C	0	96.1	19.9	153	228	-	A	0	100.0	13.2	482	612	-	P0CG63-P38764-MDL-2n3v.pdb1-C-0-A-0.pdb
P0CG63	P38817	1	0	Model	3ldz	2	E	0	95.9	19.2	229	301	-	B	0	32.0	25.0	24	169	-	P0CG63-P38817-MDL-3ldz.pdb2-E-0-B-0.pdb
P0CG63	P38886	1	0	Model	5ln1	1	U	0	96.1	19.9	1	76	-	A	0	98.4	71.3	1	191	-	P0CG63-P38886-MDL-5ln1.pdb1-U-0-A-0.pdb
P0CG63	P39743	1	0	Model	2k6d	1	B	0	96.0	19.7	153	227	-	A	0	33.3	10.6	429	479	-	P0CG63-P39743-MDL-2k6d.pdb1-B-0-A-0.pdb
P0CG63	P39940	1	0	Structure	3olm	3	D	0	100.0	19.4	77	150	-	A	0	98.1	51.9	385	804	-	P0CG63-P39940-EXP-3olm.pdb3-D-0-A-0.pdb
P0CG63	P40087	1	0	Model	2mws	1	A	0	94.7	19.9	77	152	-	B	0	100.0	18.5	2	80	-	P0CG63-P40087-MDL-2mws.pdb1-A-0-B-0.pdb
P0CG63	P40343	1	0	Structure	1q0w	-	B	-	100.0	19.9	153	228	-	A	-	100.0	3.7	256	278	-	P0CG63-P40343-EXP-pdb1q0w.ent-B-0-A-0.pdb
P0CG63	P43558	1	0	Model	3by4	1	B	0	96.0	19.7	229	303	-	A	0	100.0	57.1	92	263	-	P0CG63-P43558-MDL-3by4.pdb1-B-0-A-0.pdb
P0CG63	P43588	1	0	Structure	5u4p	2	C	1	100.0	19.9	305	380	-	B	1	82.0	63.4	24	217	-	P0CG63-P43588-EXP-5u4p.pdb2-C-1-B-1.pdb
P0CG63	P48510	1	0	Structure	1wr1	-	A	-	100.0	19.9	1	76	-	B	-	100.0	12.3	328	373	-	P0CG63-P48510-EXP-pdb1wr1.ent-A-0-B-0.pdb
P0CG63	P53281	1	0	Model	2k6d	1	B	0	96.0	19.7	153	227	-	A	0	35.1	22.8	54	108	-	P0CG63-P53281-MDL-2k6d.pdb1-B-0-A-0.pdb
P0CG63	P54787	1	0	Model	1p3q	1	V	0	95.9	19.2	229	301	-	Q	0	87.2	10.4	398	444	-	P0CG63-P54787-MDL-1p3q.pdb1-V-0-Q-0.pdb
P0CG63	Q02159	1	0	Model	5ulf	1	B	0	96.1	19.9	229	304	-	A	0	37.3	92.7	1	153	-	P0CG63-Q02159-MDL-5ulf.pdb1-B-0-A-0.pdb
P0CG63	Q03280	1	0	Model	4bbn	1	C	0	96.1	19.9	153	228	-	A	0	47.0	11.5	2889	3265	-	P0CG63-Q03280-MDL-4bbn.pdb1-C-0-A-0.pdb
P0CG63	Q06449	1	0	Model	2k6d	1	B	0	96.0	19.7	153	227	-	A	0	38.6	25.6	55	109	-	P0CG63-Q06449-MDL-2k6d.pdb1-B-0-A-0.pdb
P0CH08	P0CH08	1	0	Model	5god	1	B	0	96.1	59.4	1	76	-	A	0	96.1	59.4	1	76	-	P0CH08-P0CH08-MDL-5god.pdb1-B-0-A-0.pdb
P0CH08	P0CH09	1	0	Model	5god	1	A	0	96.1	59.4	1	76	-	B	0	96.1	59.4	1	76	-	P0CH08-P0CH09-MDL-5god.pdb1-A-0-B-0.pdb
P0CH08	P15873	1	0	Model	3tbl	2	D	1	95.8	56.2	3	74	-	C	4	35.3	99.6	1	257	-	P0CH08-P15873-MDL-3tbl.pdb2-D-1-C-4.pdb
P0CH08	P32628	1	0	Model	5xbo	1	A	0	96.1	59.4	1	76	-	B	0	59.6	11.8	142	188	-	P0CH08-P32628-MDL-5xbo.pdb1-A-0-B-0.pdb
P0CH08	P38764	1	0	Model	2n3u	1	B	0	96.1	59.4	1	76	-	A	0	100.0	13.2	482	612	-	P0CH08-P38764-MDL-2n3u.pdb1-B-0-A-0.pdb
P0CH08	P40087	1	0	Model	2mws	1	A	0	94.7	59.4	1	76	-	B	0	100.0	18.5	2	80	-	P0CH08-P40087-MDL-2mws.pdb1-A-0-B-0.pdb
P0CH08	P43588	1	0	Structure	5u4p	2	C	1	100.0	59.4	1	76	-	B	1	82.0	63.4	24	217	-	P0CH08-P43588-EXP-5u4p.pdb2-C-1-B-1.pdb
P0CH08	P48510	1	0	Structure	1wr1	-	A	-	100.0	59.4	1	76	-	B	-	100.0	12.3	328	373	-	P0CH08-P48510-EXP-pdb1wr1.ent-A-0-B-0.pdb
P0CH08	Q02159	1	0	Model	5knl	1	B	0	88.2	59.4	1	76	-	C	0	54.7	90.9	2	151	-	P0CH08-Q02159-MDL-5knl.pdb1-B-0-C-0.pdb
P0CH08	Q06449	1	0	Model	2k6d	1	B	0	96.0	58.6	1	75	-	A	0	38.6	25.6	55	109	-	P0CH08-Q06449-MDL-2k6d.pdb1-B-0-A-0.pdb
P0CH09	P0CH09	1	0	Model	5god	1	B	0	96.1	59.4	1	76	-	A	0	96.1	59.4	1	76	-	P0CH09-P0CH09-MDL-5god.pdb1-B-0-A-0.pdb
P0CH09	P15873	1	0	Model	3tbl	4	D	1	95.8	56.2	3	74	-	C	4	35.3	99.6	1	257	-	P0CH09-P15873-MDL-3tbl.pdb4-D-1-C-4.pdb
P0CH09	P32628	1	0	Model	5xbo	1	A	0	96.1	59.4	1	76	-	B	0	59.6	11.8	142	188	-	P0CH09-P32628-MDL-5xbo.pdb1-A-0-B-0.pdb
P0CH09	P38764	1	0	Model	2n3w	1	C	0	96.1	59.4	1	76	-	A	0	100.0	13.2	482	612	-	P0CH09-P38764-MDL-2n3w.pdb1-C-0-A-0.pdb
P0CH09	P40087	1	0	Model	2mws	1	A	0	94.7	59.4	1	76	-	B	0	100.0	18.5	2	80	-	P0CH09-P40087-MDL-2mws.pdb1-A-0-B-0.pdb
P0CH09	P48510	1	0	Structure	1wr1	-	A	-	100.0	59.4	1	76	-	B	-	100.0	12.3	328	373	-	P0CH09-P48510-EXP-pdb1wr1.ent-A-0-B-0.pdb
P0CH09	Q02159	1	0	Model	5knl	1	B	0	88.2	59.4	1	76	-	C	0	54.7	90.9	2	151	-	P0CH09-Q02159-MDL-5knl.pdb1-B-0-C-0.pdb
P0CH09	Q06449	1	0	Model	2k6d	1	B	0	96.0	58.6	1	75	-	A	0	38.6	25.6	55	109	-	P0CH09-Q06449-MDL-2k6d.pdb1-B-0-A-0.pdb
P0CX23	P10664	1	0	Structure	5z3g	1	W	0	100.0	98.8	2	171	-	G	0	100.0	99.7	2	362	-	P0CX23-P10664-EXP-5z3g.pdb1-W-0-G-0.pdb
P0CX23	P26784	1	0	Structure	6em3	1	S	0	100.0	98.8	3	172	-	O	0	100.0	99.0	3	199	-	P0CX23-P26784-EXP-6em3.pdb1-S-0-O-0.pdb
P0CX23	P36105	1	0	Structure	6em3	1	S	0	100.0	98.8	3	172	-	M	0	100.0	97.1	4	137	-	P0CX23-P36105-EXP-6em3.pdb1-S-0-M-0.pdb
P0CX29	P0CX33	1	0	Structure	5ll6	1	c	0	100.0	99.3	2	145	-	g	0	100.0	95.2	2	61	-	P0CX29-P0CX33-EXP-5ll6.pdb1-c-0-g-0.pdb
P0CX29	P0CX47	1	0	Structure	6fai	1	X	0	100.0	99.3	2	145	-	L	0	100.0	89.7	6	145	-	P0CX29-P0CX47-EXP-6fai.pdb1-X-0-L-0.pdb
P0CX29	P40160	1	0	Structure	6fai	1	X	0	100.0	99.3	2	145	-	l	0	95.0	70.8	2	302	-	P0CX29-P40160-EXP-6fai.pdb1-X-0-l-0.pdb
P0CX29	Q03195	1	0	Structure	5ll6	1	c	0	100.0	99.3	2	145	-	h	0	96.2	98.8	4	604	-	P0CX29-Q03195-EXP-5ll6.pdb1-c-0-h-0.pdb
P0CX29	Q07381	1	0	Structure	6fai	1	X	0	100.0	99.3	2	145	-	k	0	89.9	94.5	43	787	-	P0CX29-Q07381-EXP-6fai.pdb1-X-0-k-0.pdb
P0CX31	P0CX35	1	0	Structure	6fai	1	Y	0	100.0	99.3	2	135	-	E	0	100.0	99.6	2	261	-	P0CX31-P0CX35-EXP-6fai.pdb1-Y-0-E-0.pdb
P0CX31	Q03195	1	0	Structure	5ll6	1	d	0	100.0	97.8	2	133	-	h	0	96.2	98.8	4	604	-	P0CX31-Q03195-EXP-5ll6.pdb1-d-0-h-0.pdb
P0CX31	Q06506	1	0	Structure	5tzs	1	F	0	100.0	66.7	4	93	-	g	0	82.8	77.0	130	570	-	P0CX31-Q06506-EXP-5tzs.pdb1-F-0-g-0.pdb
P0CX33	P33309	1	0	Structure	3j16	1	E	0	100.0	87.3	7	61	-	A	0	100.0	100.0	1	386	-	P0CX33-P33309-EXP-3j16.pdb1-E-0-A-0.pdb
P0CX33	Q07381	1	0	Structure	6fai	1	e	0	78.7	96.8	1	61	-	k	0	89.9	94.5	43	787	-	P0CX33-Q07381-EXP-6fai.pdb1-e-0-k-0.pdb
P0CX35	P0CX37	1	0	Structure	6fai	1	E	0	100.0	99.6	2	261	-	G	0	100.0	98.3	1	232	-	P0CX35-P0CX37-EXP-6fai.pdb1-E-0-G-0.pdb
P0CX37	Q03195	1	0	Structure	3j16	1	C	0	100.0	95.8	1	226	-	B	0	100.0	100.0	1	608	-	P0CX37-Q03195-EXP-3j16.pdb1-C-0-B-0.pdb
P0CX39	P0CX47	1	0	Structure	6fai	1	I	0	94.5	99.5	2	200	-	L	0	100.0	89.7	6	145	-	P0CX39-P0CX47-EXP-6fai.pdb1-I-0-L-0.pdb
P0CX41	P14126	1	0	Structure	6c0f	1	V	0	100.0	89.1	16	137	-	B	0	87.8	95.3	17	385	-	P0CX41-P14126-EXP-6c0f.pdb1-V-0-B-0.pdb
P0CX41	Q07915	1	0	Structure	6c0f	1	V	0	100.0	89.1	16	137	-	u	0	100.0	64.8	2	130	-	P0CX41-Q07915-EXP-6c0f.pdb1-V-0-u-0.pdb
P0CX41	Q12522	1	0	Structure	6c0f	1	V	0	100.0	89.1	16	137	-	y	0	100.0	92.2	1	226	-	P0CX41-Q12522-EXP-6c0f.pdb1-V-0-y-0.pdb
P0CX49	P10664	1	0	Structure	6em3	1	Q	0	100.0	70.4	15	145	-	C	0	100.0	94.8	2	344	-	P0CX49-P10664-EXP-6em3.pdb1-Q-0-C-0.pdb
P0CX49	P10962	1	0	Structure	5z3g	1	U	0	100.0	72.0	15	148	-	Z	0	100.0	55.2	2	170	-	P0CX49-P10962-EXP-5z3g.pdb1-U-0-Z-0.pdb
P0CX49	P35178	1	0	Structure	5z3g	1	U	0	100.0	72.0	15	148	-	X	0	83.8	86.7	3	243	-	P0CX49-P35178-EXP-5z3g.pdb1-U-0-X-0.pdb
P0CX49	Q08235	1	0	Structure	6c0f	1	Q	0	100.0	71.0	15	146	-	b	0	86.2	89.3	31	290	-	P0CX49-Q08235-EXP-6c0f.pdb1-Q-0-b-0.pdb
P0CX51	P26783	1	0	Structure	6fai	1	Q	0	100.0	88.8	3	129	-	F	0	100.0	91.6	20	225	-	P0CX51-P26783-EXP-6fai.pdb1-Q-0-F-0.pdb
P0CX51	P38011	1	0	Structure	6fai	1	Q	0	100.0	88.8	3	129	-	g	0	100.0	99.4	3	319	-	P0CX51-P38011-EXP-6fai.pdb1-Q-0-g-0.pdb
P0CX51	P40160	1	0	Structure	6eml	1	F	0	100.0	98.6	3	143	-	r	0	91.7	67.8	1	288	-	P0CX51-P40160-EXP-6eml.pdb1-F-0-r-0.pdb
P0CX53	P33309	1	0	Structure	3j16	1	H	0	100.0	83.6	7	144	-	A	0	100.0	100.0	1	386	-	P0CX53-P33309-EXP-3j16.pdb1-H-0-A-0.pdb
P0CX55	Q01855	1	0	Structure	6fai	1	S	0	100.0	92.5	2	136	-	P	0	100.0	89.4	16	142	-	P0CX55-Q01855-EXP-6fai.pdb1-S-0-P-0.pdb
P0CX55	Q07381	1	0	Structure	6fai	1	S	0	100.0	92.5	2	136	-	k	0	89.9	94.5	43	787	-	P0CX55-Q07381-EXP-6fai.pdb1-S-0-k-0.pdb
P0CX55	Q3E792	1	0	Structure	6fai	1	S	0	100.0	92.5	2	136	-	Z	0	100.0	58.3	42	104	-	P0CX55-Q3E792-EXP-6fai.pdb1-S-0-Z-0.pdb
P0CX84	P38353	1	0	Structure	2ww9	1	N	0	100.0	57.5	1	69	-	A	0	100.0	100.0	1	490	-	P0CX84-P38353-EXP-2ww9.pdb1-N-0-A-0.pdb
P0CX84	P40007	1	0	Structure	6c0f	1	h	0	100.0	99.2	2	120	-	7	0	68.4	98.7	1	228	-	P0CX84-P40007-EXP-6c0f.pdb1-h-0-7-0.pdb
P0CX84	P49166	1	0	Structure	5z3g	1	l	0	100.0	97.5	3	119	-	n	0	100.0	81.8	14	85	-	P0CX84-P49166-EXP-5z3g.pdb1-l-0-n-0.pdb
P0CX84	Q12690	1	0	Structure	6em3	1	h	0	100.0	99.2	2	120	-	L	0	100.0	54.3	22	129	-	P0CX84-Q12690-EXP-6em3.pdb1-h-0-L-0.pdb
P0CY08	P11746	1	0	Structure	1mnm	1	D	0	100.0	36.7	113	189	-	A	0	100.0	29.7	15	99	-	P0CY08-P11746-EXP-1mnm.pdb1-D-0-A-0.pdb
P0CY09	P11746	1	0	Structure	1mnm	1	D	0	100.0	36.7	113	189	-	A	0	100.0	29.7	15	99	-	P0CY09-P11746-EXP-1mnm.pdb1-D-0-A-0.pdb
P0CY11	P0CY13	1	0	Structure	1yrn	1	A	0	100.0	38.9	77	125	-	B	0	100.0	65.5	37	114	-	P0CY11-P0CY13-EXP-1yrn.pdb1-A-0-B-0.pdb
P0CY13	P0CY13	1	0	Dom_dom_model	3nau	-	A	-	28.3	41.2	46	97	Homeodomain	B	-	28.3	41.2	46	97	Homeodomain	P0CY13-P0CY13-MDD-Homeodomain-Homeodomain-3nau-A-446-496-B-446-496.pdb
P0CY13	P11746	1	0	Structure	1mnm	1	D	0	100.0	64.7	22	98	-	A	0	100.0	29.7	15	99	-	P0CY13-P11746-EXP-1mnm.pdb1-D-0-A-0.pdb
P10080	Q12159	1	0	Dom_dom_model	5ifm	-	K	-	17.3	23.8	39	113	RRM_1	L	-	22.5	28.3	82	146	RRM_1	P10080-Q12159-MDD-RRM_1-RRM_1-5ifm-K-76-140-L-76-140.pdb
P10081	P10081	1	0	Structure	1fuu	1	B	0	96.1	97.2	12	395	-	A	0	95.8	54.4	12	226	-	P10081-P10081-EXP-1fuu.pdb1-B-0-A-0.pdb
P10081	P39517	1	0	Model	1fuu	1	B	0	96.1	97.2	12	395	-	A	0	44.5	39.5	48	247	-	P10081-P39517-MDL-1fuu.pdb1-B-0-A-0.pdb
P10081	P39935	1	0	Structure	2vso	1	A	0	95.8	96.7	12	393	-	E	0	86.3	29.1	577	853	-	P10081-P39935-EXP-2vso.pdb1-A-0-E-0.pdb
P10081	P39936	1	0	Model	2vsx	2	A	0	95.8	96.7	12	393	-	E	0	69.8	30.4	536	813	-	P10081-P39936-MDL-2vsx.pdb2-A-0-E-0.pdb
P10363	P20457	1	0	Dom_dom_model	4rr2	-	C	-	28.2	42.8	110	343	DNA_primase_S	D	-	36.7	48.9	225	504	DNA_primase_lrg	P10363-P20457-MDD-DNA_primase_S-DNA_primase_lrg-4rr2-C-108-336-D-182-448.pdb
P10507	P11914	1	0	Structure	1hr6	3	F	0	99.3	95.9	20	462	-	E	0	99.6	94.4	14	468	-	P10507-P11914-EXP-1hr6.pdb3-F-0-E-0.pdb
P10507	P17505	1	0	Structure	1hr9	3	F	0	99.1	95.9	20	462	-	Q	0	100.0	2.4	2	9	-	P10507-P17505-EXP-1hr9.pdb3-F-0-Q-0.pdb
P10591	P15705	1	0	Model	5lyn	1	C	0	100.0	1.1	636	642	-	B	0	38.2	20.9	5	127	-	P10591-P15705-MDL-5lyn.pdb1-C-0-B-0.pdb
P10591	P25294	1	0	Model	5nro	1	A	0	50.5	93.5	3	602	-	B	0	56.1	15.3	8	61	-	P10591-P25294-MDL-5nro.pdb1-A-0-B-0.pdb
P10591	P25491	1	0	Model	5nro	1	A	0	50.5	93.5	3	602	-	B	0	55.2	13.9	7	63	-	P10591-P25491-MDL-5nro.pdb1-A-0-B-0.pdb
P10591	P32589	1	0	Model	3d2f	1	B	0	80.6	58.6	4	379	-	A	0	96.3	94.2	2	654	-	P10591-P32589-MDL-3d2f.pdb1-B-0-A-0.pdb
P10591	P38825	1	0	Structure	3lca	1	Q	0	100.0	0.6	639	642	-	A	0	93.8	80.4	124	637	-	P10591-P38825-EXP-3lca.pdb1-Q-0-A-0.pdb
P10591	P53940	1	0	Model	5nro	1	A	0	50.5	93.5	3	602	-	B	0	48.3	11.0	8	65	-	P10591-P53940-MDL-5nro.pdb1-A-0-B-0.pdb
P10591	Q12118	1	0	Structure	5lyn	1	D	0	100.0	1.1	636	642	-	A	0	100.0	37.6	96	225	-	P10591-Q12118-EXP-5lyn.pdb1-D-0-A-0.pdb
P10592	P25294	1	0	Model	5nro	1	A	0	50.7	93.9	3	602	-	B	0	56.1	15.3	8	61	-	P10592-P25294-MDL-5nro.pdb1-A-0-B-0.pdb
P10592	P53940	1	0	Model	5nro	1	A	0	50.7	93.9	3	602	-	B	0	48.3	11.0	8	65	-	P10592-P53940-MDL-5nro.pdb1-A-0-B-0.pdb
P10614	P10614	1	0	Model	3jus	1	B	0	38.6	88.5	56	524	-	A	0	38.6	88.5	56	524	-	P10614-P10614-MDL-3jus.pdb1-B-0-A-0.pdb
P10659	P19358	1	0	Dom_dom_model	5ugh	-	C	-	56.6	30.9	117	237	S-AdoMet_synt_M	A	-	69.3	35.7	241	377	S-AdoMet_synt_C	P10659-P19358-MDD-S-AdoMet_synt_M-S-AdoMet_synt_C-5ugh-C-129-250-A-252-389.pdb
P10664	P10962	1	0	Structure	6em3	1	C	0	100.0	94.8	2	344	-	3	0	100.0	56.5	2	174	-	P10664-P10962-EXP-6em3.pdb1-C-0-3-0.pdb
P10664	P25582	1	0	Structure	6em5	1	C	0	100.0	99.2	2	360	-	w	0	53.5	96.9	24	838	-	P10664-P25582-EXP-6em5.pdb1-C-0-w-0.pdb
P10664	P35178	1	0	Structure	5z3g	1	G	0	100.0	99.7	2	362	-	X	0	83.8	86.7	3	243	-	P10664-P35178-EXP-5z3g.pdb1-G-0-X-0.pdb
P10664	P40007	1	0	Structure	6c0f	1	C	0	90.8	95.6	2	347	-	7	0	68.4	98.7	1	228	-	P10664-P40007-EXP-6c0f.pdb1-C-0-7-0.pdb
P10664	P49166	1	0	Dom_dom_model	3jyw	-	D	-	74.8	50.8	21	260	Ribosomal_L4	Y	-	98.1	58.0	3	53	Ribosomal_L37e	P10664-P49166-MDD-Ribosomal_L4-Ribosomal_L37e-3jyw-D-20-261-Y-2-53.pdb
P10664	Q08235	1	0	Structure	6c0f	1	C	0	90.8	95.6	2	347	-	b	0	86.2	89.3	31	290	-	P10664-Q08235-EXP-6c0f.pdb1-C-0-b-0.pdb
P10664	Q12690	1	0	Structure	5z3g	1	G	0	100.0	99.7	2	362	-	P	0	100.0	54.3	21	128	-	P10664-Q12690-EXP-5z3g.pdb1-G-0-P-0.pdb
P10862	P10862	1	0	Model	2y43	1	B	0	36.0	15.2	22	95	-	A	0	36.0	15.2	22	95	-	P10862-P10862-MDL-2y43.pdb1-B-0-A-0.pdb
P10962	P35178	1	0	Structure	5z3g	1	Z	0	100.0	55.2	2	170	-	X	0	83.8	86.7	3	243	-	P10962-P35178-EXP-5z3g.pdb1-Z-0-X-0.pdb
P10962	P38061	1	0	Structure	6em3	1	3	0	100.0	56.5	2	174	-	e	0	100.0	96.2	4	128	-	P10962-P38061-EXP-6em3.pdb1-3-0-e-0.pdb
P10962	P38805	1	0	Structure	5z3g	1	Z	0	100.0	55.2	2	170	-	O	0	91.3	70.5	88	295	-	P10962-P38805-EXP-5z3g.pdb1-Z-0-O-0.pdb
P10962	P53136	1	0	Structure	5z3g	1	Z	0	100.0	55.2	2	170	-	V	0	94.2	89.8	1	416	-	P10962-P53136-EXP-5z3g.pdb1-Z-0-V-0.pdb
P10962	Q02326	1	0	Structure	5z3g	1	Z	0	100.0	55.2	2	170	-	I	0	88.8	96.0	8	176	-	P10962-Q02326-EXP-5z3g.pdb1-Z-0-I-0.pdb
P10963	P10963	1	0	Model	6at3	1	B	0	46.4	96.0	22	548	-	A	0	46.4	96.0	22	548	-	P10963-P10963-MDL-6at3.pdb1-B-0-A-0.pdb
P10964	P10964	1	0	Dom_dom_model	4qiw	-	A	-	56.1	4.0	989	1054	RNA_pol_Rpb1_5	C	-	11.0	11.9	1049	1609	RNA_pol_Rpb1_5	P10964-P10964-MDD-RNA_pol_Rpb1_5-RNA_pol_Rpb1_5-4qiw-A-811-894-C-19-334.pdb
P10964	P20434	1	0	Structure	4c2m	1	A	0	91.4	100.0	1	1664	-	E	0	100.0	98.6	4	215	-	P10964-P20434-EXP-4c2m.pdb1-A-0-E-0.pdb
P10964	P20435	1	0	Structure	4c2m	1	A	0	91.4	100.0	1	1664	-	F	0	100.0	64.5	55	154	-	P10964-P20435-EXP-4c2m.pdb1-A-0-F-0.pdb
P10964	P20436	1	0	Structure	4c2m	1	A	0	91.4	100.0	1	1664	-	H	0	91.0	98.6	3	146	-	P10964-P20436-EXP-4c2m.pdb1-A-0-H-0.pdb
P10964	P22138	1	0	Structure	4c2m	1	A	0	91.4	100.0	1	1664	-	B	0	98.8	99.4	8	1203	-	P10964-P22138-EXP-4c2m.pdb1-A-0-B-0.pdb
P10964	P28000	1	0	Structure	4c2m	1	A	0	91.4	100.0	1	1664	-	K	0	100.0	71.1	42	142	-	P10964-P28000-EXP-4c2m.pdb1-A-0-K-0.pdb
P10964	P32529	1	0	Structure	4c2m	1	A	0	91.4	100.0	1	1664	-	I	0	100.0	99.2	2	125	-	P10964-P32529-EXP-4c2m.pdb1-A-0-I-0.pdb
P10964	P36070	1	0	Structure	5n61	1	A	0	92.5	80.4	1	1338	-	O	0	81.7	90.4	48	614	-	P10964-P36070-EXP-5n61.pdb1-A-0-O-0.pdb
P10964	P40992	1	0	Structure	5n61	1	A	0	92.5	80.4	1	1338	-	Q	0	84.6	81.9	94	514	-	P10964-P40992-EXP-5n61.pdb1-A-0-Q-0.pdb
P10964	P46669	1	0	Structure	4c2m	2	P	0	91.2	100.0	1	1664	-	V	0	83.1	72.7	14	250	-	P10964-P46669-EXP-4c2m.pdb2-P-0-V-0.pdb
P10964	P50106	1	0	Structure	4c2m	2	P	0	91.2	100.0	1	1664	-	S	0	66.3	65.0	12	100	-	P10964-P50106-EXP-4c2m.pdb2-P-0-S-0.pdb
P10964	Q01080	1	0	Structure	5w66	1	A	0	92.4	80.3	1	1337	-	M	0	100.0	95.4	8	403	-	P10964-Q01080-EXP-5w66.pdb1-A-0-M-0.pdb
